Student ID,English,History,Math,Physical Education,Science,Average,WeightedAverage,Status
2862,65,95,50,75,75,72.0,62.0,Fail
2863,50,50,95,50,65,62.0,72.5,Fail
2864,50,65,65,65,65,62.0,60.5,Fail
2865,65,85,50,65,95,72.0,68.0,Fail
2866,85,65,95,50,75,74.0,86.0,Pass
2867,95,95,65,85,50,78.0,69.5,Fail
2868,75,85,50,65,95,74.0,71.0,Fail
2869,50,85,95,85,95,82.0,81.5,Pass
2870,75,95,75,65,50,72.0,67.5,Fail
2871,85,65,50,65,85,70.0,71.0,Fail
2872,65,75,95,85,95,83.0,86.0,Pass
2873,65,85,85,75,95,81.0,82.0,Pass
2874,50,65,75,75,50,63.0,60.0,Fail
2875,75,75,75,65,85,75.0,78.0,Pass
2876,95,50,75,50,50,64.0,73.5,Fail
2877,75,50,65,50,75,63.0,71.0,Fail
2878,75,65,50,95,75,72.0,65.0,Fail
2879,75,95,65,75,75,77.0,71.0,Fail
2880,65,65,95,95,95,83.0,86.0,Pass
2881,85,85,50,75,75,74.0,68.0,Fail
2882,50,50,95,75,75,69.0,75.5,Pass
2883,85,85,50,65,75,72.0,68.0,Fail
2884,75,65,50,85,75,70.0,65.0,Fail
2885,75,95,50,65,75,72.0,65.0,Fail
2886,75,65,65,85,85,75.0,74.0,Fail
2887,75,85,65,65,85,75.0,74.0,Fail
2888,85,65,75,65,95,77.0,84.0,Pass
2889,75,85,85,50,85,76.0,82.0,Pass
2890,75,65,75,65,65,69.0,72.0,Fail
2891,65,75,65,85,75,73.0,68.0,Fail
2892,50,50,50,65,50,53.0,50.0,Fail
2893,65,95,95,50,50,71.0,72.5,Fail
2894,65,85,50,50,95,69.0,68.0,Fail
2895,50,85,85,95,85,80.0,74.5,Fail
2896,85,95,50,75,75,76.0,68.0,Fail
2897,75,85,65,95,95,83.0,77.0,Pass
2898,65,95,85,95,85,85.0,79.0,Pass
2899,85,50,75,85,50,69.0,70.5,Fail
2900,75,75,85,50,75,72.0,79.0,Pass
2901,50,65,85,85,75,72.0,71.5,Fail
2902,75,75,75,65,75,73.0,75.0,Pass
2903,65,50,85,75,95,74.0,82.0,Pass
2904,75,95,75,95,75,83.0,75.0,Pass
2905,85,75,95,85,85,85.0,89.0,Pass
2906,50,50,85,75,95,71.0,77.5,Pass
2907,65,85,95,95,50,78.0,72.5,Fail
2908,50,75,75,50,95,69.0,73.5,Fail
2909,95,65,65,95,75,79.0,77.0,Pass
2910,65,95,95,65,85,81.0,83.0,Pass
2911,75,85,95,65,65,77.0,80.0,Pass
2912,85,50,65,95,50,69.0,66.5,Fail
2913,75,65,95,95,95,85.0,89.0,Pass
2914,95,75,50,65,50,67.0,63.5,Fail
2915,65,65,85,95,65,75.0,73.0,Fail
2916,95,75,75,65,50,72.0,73.5,Fail
2917,75,95,75,65,75,77.0,75.0,Pass
2918,75,85,85,75,75,79.0,79.0,Pass
2919,75,85,75,50,65,70.0,72.0,Fail
2920,75,95,65,50,50,67.0,63.5,Fail
2921,85,65,65,50,85,70.0,77.0,Pass
2922,65,75,75,85,50,70.0,64.5,Fail
2923,85,75,65,75,50,70.0,66.5,Fail
2924,75,50,65,75,85,70.0,74.0,Fail
2925,50,50,75,50,85,62.0,70.5,Fail
2926,50,50,75,95,75,69.0,67.5,Fail
2927,75,50,50,95,95,73.0,71.0,Fail
2928,75,85,65,75,75,75.0,71.0,Fail
2929,75,95,95,95,65,85.0,80.0,Pass
2930,75,95,85,75,50,76.0,71.5,Fail
2931,85,85,50,85,95,80.0,74.0,Fail
2932,75,95,65,85,85,81.0,74.0,Fail
2933,65,95,85,65,50,72.0,68.5,Fail
2934,65,85,50,95,65,72.0,59.0,Fail
2935,65,95,65,85,65,75.0,65.0,Fail
2936,95,85,75,65,65,77.0,78.0,Pass
2937,85,50,95,65,95,78.0,92.0,Pass
2938,50,50,95,65,75,67.0,75.5,Pass
2939,95,95,50,85,50,75.0,63.5,Fail
2940,95,85,65,50,75,74.0,77.0,Pass
2941,50,75,50,85,85,69.0,60.5,Fail
2942,50,65,95,95,95,80.0,81.5,Pass
2943,85,95,65,50,95,78.0,80.0,Pass
2944,50,65,95,65,75,70.0,75.5,Pass
2945,95,65,75,75,95,81.0,87.0,Pass
2946,65,85,65,75,85,75.0,71.0,Fail
2947,50,75,65,75,65,66.0,60.5,Fail
2948,75,75,75,75,85,77.0,78.0,Pass
2949,50,65,85,85,95,76.0,77.5,Pass
2950,95,95,95,85,95,93.0,95.0,Pass
2951,75,50,85,95,75,76.0,79.0,Pass
2952,75,85,95,85,75,83.0,83.0,Pass
2953,50,75,75,85,65,70.0,64.5,Fail
2954,75,50,85,95,85,78.0,82.0,Pass
2955,95,50,65,65,75,70.0,77.0,Pass
2956,50,95,65,50,75,67.0,63.5,Fail
2957,95,95,85,50,65,78.0,82.0,Pass
2958,65,75,75,65,65,69.0,69.0,Fail
2959,95,75,50,50,95,73.0,77.0,Pass
2960,50,50,50,50,65,53.0,54.5,Fail
2961,65,65,50,65,95,68.0,68.0,Fail
2962,75,50,50,50,50,55.0,57.5,Fail
2963,50,75,65,85,75,70.0,63.5,Fail
2964,95,65,50,65,95,74.0,77.0,Pass
2965,50,65,50,85,85,67.0,60.5,Fail
2966,50,65,50,75,75,63.0,57.5,Fail
2967,85,75,65,75,50,70.0,66.5,Fail
2968,50,85,75,95,95,80.0,73.5,Fail
2969,95,85,75,85,85,85.0,84.0,Pass
2970,65,85,75,75,65,73.0,69.0,Fail
2971,95,85,95,95,65,87.0,86.0,Pass
2972,50,95,50,65,65,65.0,54.5,Fail
2973,65,85,75,75,85,77.0,75.0,Pass
2974,75,95,65,85,65,77.0,68.0,Fail
2975,75,75,75,65,75,73.0,75.0,Pass
2976,85,75,65,85,85,79.0,77.0,Pass
2977,75,95,75,95,85,85.0,78.0,Pass
2978,95,95,65,95,95,89.0,83.0,Pass
2979,65,50,75,75,50,63.0,64.5,Fail
2980,75,75,85,65,95,79.0,85.0,Pass
2981,85,50,95,65,50,69.0,78.5,Pass
2982,50,95,50,85,95,75.0,63.5,Fail
2983,85,85,65,85,85,81.0,77.0,Pass
2984,75,85,65,75,95,79.0,77.0,Pass
2985,85,50,50,85,85,71.0,71.0,Fail
2986,50,50,85,75,75,67.0,71.5,Fail
2987,75,50,50,65,50,58.0,57.5,Fail
2988,50,65,95,75,65,70.0,72.5,Fail
2989,95,75,85,65,50,74.0,77.5,Pass
2990,75,50,65,85,85,72.0,74.0,Fail
2991,50,85,65,95,50,69.0,56.0,Fail
2992,50,85,85,75,85,76.0,74.5,Fail
2993,85,65,65,50,65,66.0,71.0,Fail
2994,85,65,75,95,65,77.0,75.0,Pass
2995,75,75,65,65,95,75.0,77.0,Pass
2996,50,75,75,65,75,68.0,67.5,Fail
2997,75,75,85,65,75,75.0,79.0,Pass
2998,75,50,75,95,85,76.0,78.0,Pass
2999,75,75,95,50,85,76.0,86.0,Pass
3000,85,65,75,65,75,73.0,78.0,Pass
3001,50,50,95,75,85,71.0,78.5,Pass
3002,85,95,50,75,95,80.0,74.0,Fail
3003,65,95,95,75,75,81.0,80.0,Pass
3004,95,65,65,65,50,68.0,69.5,Fail
3005,95,50,95,95,85,84.0,92.0,Pass
3006,65,95,65,65,75,73.0,68.0,Fail
3007,75,75,50,85,50,67.0,57.5,Fail
3008,65,50,95,65,65,68.0,77.0,Pass
3009,75,50,95,75,65,72.0,80.0,Pass
3010,85,85,65,75,75,77.0,74.0,Fail
3011,75,85,65,85,95,81.0,77.0,Pass
3012,75,50,95,65,95,76.0,89.0,Pass
3013,85,75,65,85,50,72.0,66.5,Fail
3014,95,95,65,85,50,78.0,69.5,Fail
3015,95,50,65,85,95,78.0,83.0,Pass
3016,75,95,85,75,65,79.0,76.0,Pass
3017,65,75,85,85,50,72.0,68.5,Fail
3018,75,50,85,75,65,70.0,76.0,Pass
3019,95,65,50,85,50,69.0,63.5,Fail
3020,85,95,75,75,85,83.0,81.0,Pass
3021,50,75,50,85,95,71.0,63.5,Fail
3022,65,95,95,65,85,81.0,83.0,Pass
3023,85,75,50,85,75,74.0,68.0,Fail
3024,65,65,50,75,65,64.0,59.0,Fail
3025,50,75,85,75,75,72.0,71.5,Fail
3026,75,65,65,75,75,71.0,71.0,Fail
3027,75,95,95,50,85,80.0,86.0,Pass
3028,75,75,75,65,75,73.0,75.0,Pass
3029,75,75,85,75,95,81.0,85.0,Pass
3030,85,75,50,50,95,71.0,74.0,Fail
3031,50,65,75,75,95,72.0,73.5,Fail
3032,65,50,65,75,65,64.0,65.0,Fail
3033,65,50,75,65,50,61.0,64.5,Fail
3034,95,50,75,95,50,73.0,73.5,Fail
3035,50,85,95,85,50,73.0,68.0,Fail
3036,65,95,95,85,75,83.0,80.0,Pass
3037,85,85,75,85,75,81.0,78.0,Pass
3038,65,50,85,95,95,78.0,82.0,Pass
3039,85,75,50,75,50,67.0,60.5,Fail
3040,95,95,50,75,75,78.0,71.0,Fail
3041,65,75,50,50,75,63.0,62.0,Fail
3042,65,85,85,50,50,67.0,68.5,Fail
3043,75,95,65,65,95,79.0,77.0,Pass
3044,50,75,65,75,65,66.0,60.5,Fail
3045,75,75,65,50,95,72.0,77.0,Pass
3046,85,65,75,85,95,81.0,84.0,Pass
3047,75,50,65,85,95,74.0,77.0,Pass
3048,75,50,85,65,65,68.0,76.0,Pass
3049,95,95,95,50,75,82.0,89.0,Pass
3050,75,65,85,50,85,72.0,82.0,Pass
3051,75,65,65,95,95,79.0,77.0,Pass
3052,50,85,75,85,75,74.0,67.5,Fail
3053,95,50,65,65,50,65.0,69.5,Fail
3054,75,85,85,75,75,79.0,79.0,Pass
3055,50,50,95,75,65,67.0,72.5,Fail
3056,65,85,95,85,65,79.0,77.0,Pass
3057,75,95,75,75,85,81.0,78.0,Pass
3058,75,50,75,95,85,76.0,78.0,Pass
3059,50,85,75,50,95,71.0,73.5,Fail
3060,65,50,65,95,65,68.0,65.0,Fail
3061,75,85,65,50,85,72.0,74.0,Fail
3062,95,85,95,75,95,89.0,95.0,Pass
3063,85,50,65,65,75,68.0,74.0,Fail
3064,75,85,85,65,85,79.0,82.0,Pass
3065,50,75,95,95,95,82.0,81.5,Pass
3066,95,75,85,50,95,80.0,91.0,Pass
3067,85,95,75,95,75,85.0,78.0,Pass
3068,85,50,95,85,85,80.0,89.0,Pass
3069,65,95,85,65,75,77.0,76.0,Pass
3070,85,85,50,50,50,64.0,60.5,Fail
3071,95,75,50,50,75,69.0,71.0,Fail
3072,75,50,65,85,50,65.0,63.5,Fail
3073,85,65,75,85,75,77.0,78.0,Pass
3074,75,50,50,95,95,73.0,71.0,Fail
3075,75,95,65,65,75,75.0,71.0,Fail
3076,65,95,50,65,65,68.0,59.0,Fail
3077,95,75,65,65,65,73.0,74.0,Fail
3078,75,75,50,50,85,67.0,68.0,Fail
3079,65,50,75,50,85,65.0,75.0,Pass
3080,95,65,75,50,65,70.0,78.0,Pass
3081,65,75,75,75,65,71.0,69.0,Fail
3082,65,50,75,95,75,72.0,72.0,Fail
3083,50,75,75,50,50,60.0,60.0,Fail
3084,85,95,65,65,65,75.0,71.0,Fail
3085,50,50,95,50,85,66.0,78.5,Pass
3086,85,65,65,75,75,73.0,74.0,Fail
3087,85,95,95,75,85,87.0,89.0,Pass
3088,50,85,95,50,75,71.0,75.5,Pass
3089,85,95,50,65,50,69.0,60.5,Fail
3090,85,85,95,95,65,85.0,83.0,Pass
3091,50,95,95,95,75,82.0,75.5,Pass
3092,65,85,95,50,95,78.0,86.0,Pass
3093,65,95,75,85,50,74.0,64.5,Fail
3094,95,95,50,95,75,82.0,71.0,Fail
3095,75,75,50,95,95,78.0,71.0,Fail
3096,50,85,65,65,85,70.0,66.5,Fail
3097,50,85,85,50,85,71.0,74.5,Fail
3098,75,95,75,75,85,81.0,78.0,Pass
3099,75,65,65,75,95,75.0,77.0,Pass
3100,75,75,75,50,50,65.0,67.5,Fail
3101,85,50,95,50,65,69.0,83.0,Pass
3102,85,95,95,95,65,87.0,83.0,Pass
3103,75,85,50,50,75,67.0,65.0,Fail
3104,50,50,65,75,75,63.0,63.5,Fail
3105,85,85,95,65,85,83.0,89.0,Pass
3106,95,85,50,95,85,82.0,74.0,Fail
3107,95,85,50,85,50,73.0,63.5,Fail
3108,85,65,50,85,95,76.0,74.0,Fail
3109,50,85,65,50,65,63.0,60.5,Fail
3110,95,75,75,95,65,81.0,78.0,Pass
3111,50,85,75,50,95,71.0,73.5,Fail
3112,50,75,75,95,75,74.0,67.5,Fail
3113,75,65,50,95,85,74.0,68.0,Fail
3114,85,65,50,95,50,69.0,60.5,Fail
3115,85,85,75,95,65,81.0,75.0,Pass
3116,75,65,75,75,50,68.0,67.5,Fail
3117,85,85,65,65,50,70.0,66.5,Fail
3118,65,50,85,65,75,68.0,76.0,Pass
3119,65,50,95,65,65,68.0,77.0,Pass
3120,50,85,50,95,50,66.0,50.0,Fail
3121,85,75,85,95,65,81.0,79.0,Pass
3122,95,50,85,65,95,78.0,91.0,Pass
3123,65,95,75,85,95,83.0,78.0,Pass
3124,85,95,50,65,50,69.0,60.5,Fail
3125,75,50,85,65,85,72.0,82.0,Pass
3126,50,50,85,85,85,71.0,74.5,Fail
3127,75,85,75,65,65,73.0,72.0,Fail
3128,50,95,95,95,95,86.0,81.5,Pass
3129,75,50,85,75,85,74.0,82.0,Pass
3130,85,65,65,75,65,71.0,71.0,Fail
3131,65,65,85,95,75,77.0,76.0,Pass
3132,85,75,50,85,50,69.0,60.5,Fail
3133,65,65,75,75,95,75.0,78.0,Pass
3134,65,65,65,95,95,77.0,74.0,Fail
3135,85,75,50,50,65,65.0,65.0,Fail
3136,95,85,50,65,75,74.0,71.0,Fail
3137,50,95,95,50,50,68.0,68.0,Fail
3138,50,50,85,75,85,69.0,74.5,Fail
3139,65,75,50,85,65,68.0,59.0,Fail
3140,95,50,65,65,50,65.0,69.5,Fail
3141,95,75,75,85,50,76.0,73.5,Fail
3142,85,95,95,95,85,91.0,89.0,Pass
3143,95,95,75,50,50,73.0,73.5,Fail
3144,85,95,65,65,65,75.0,71.0,Fail
3145,85,95,75,75,65,79.0,75.0,Pass
3146,50,95,85,85,75,78.0,71.5,Fail
3147,75,65,95,65,50,70.0,75.5,Pass
3148,95,65,65,85,50,72.0,69.5,Fail
3149,65,85,85,75,65,75.0,73.0,Fail
3150,85,75,85,50,75,74.0,82.0,Pass
3151,95,85,95,75,95,89.0,95.0,Pass
3152,50,75,50,75,75,65.0,57.5,Fail
3153,85,65,50,65,95,72.0,74.0,Fail
3154,50,65,50,75,75,63.0,57.5,Fail
3155,65,75,95,75,95,81.0,86.0,Pass
3156,65,50,85,65,50,63.0,68.5,Fail
3157,85,65,95,85,95,85.0,92.0,Pass
3158,75,95,75,75,75,79.0,75.0,Pass
3159,95,65,95,75,85,83.0,92.0,Pass
3160,85,75,85,75,85,81.0,85.0,Pass
3161,75,95,50,75,75,74.0,65.0,Fail
3162,95,85,50,65,75,74.0,71.0,Fail
3163,75,50,50,75,65,63.0,62.0,Fail
3164,65,75,50,50,50,58.0,54.5,Fail
3165,75,85,50,50,50,62.0,57.5,Fail
3166,75,95,65,75,50,72.0,63.5,Fail
3167,75,50,85,50,50,62.0,71.5,Fail
3168,75,65,50,95,50,67.0,57.5,Fail
3169,85,75,95,50,50,71.0,78.5,Pass
3170,85,95,50,85,65,76.0,65.0,Fail
3171,75,85,75,50,50,67.0,67.5,Fail
3172,50,95,65,95,95,80.0,69.5,Fail
3173,85,65,75,75,75,75.0,78.0,Pass
3174,65,75,95,65,75,75.0,80.0,Pass
3175,50,85,65,50,65,63.0,60.5,Fail
3176,85,50,95,95,85,82.0,89.0,Pass
3177,95,65,95,50,95,80.0,95.0,Pass
3178,85,75,50,75,85,74.0,71.0,Fail
3179,50,50,85,75,85,69.0,74.5,Fail
3180,75,50,65,75,95,72.0,77.0,Pass
3181,95,95,50,65,65,74.0,68.0,Fail
3182,50,95,85,75,85,78.0,74.5,Fail
3183,95,75,65,75,85,79.0,80.0,Pass
3184,75,65,65,85,75,73.0,71.0,Fail
3185,75,75,65,85,85,77.0,74.0,Fail
3186,65,75,85,65,85,75.0,79.0,Pass
3187,85,50,75,75,75,72.0,78.0,Pass
3188,85,75,95,65,65,77.0,83.0,Pass
3189,65,65,75,75,95,75.0,78.0,Pass
3190,75,65,65,75,75,71.0,71.0,Fail
3191,85,85,95,75,65,81.0,83.0,Pass
3192,75,95,50,65,95,76.0,71.0,Fail
3193,50,95,85,85,75,78.0,71.5,Fail
3194,65,65,65,85,75,71.0,68.0,Fail
3195,65,50,95,85,95,78.0,86.0,Pass
3196,95,50,75,95,85,80.0,84.0,Pass
3197,95,75,50,95,85,80.0,74.0,Fail
3198,85,95,50,50,75,71.0,68.0,Fail
3199,85,75,50,65,50,65.0,60.5,Fail
3200,85,85,95,95,85,89.0,89.0,Pass
3201,75,95,95,95,75,87.0,83.0,Pass
3202,85,85,65,75,65,75.0,71.0,Fail
3203,65,75,85,50,65,68.0,73.0,Fail
3204,85,75,65,65,75,73.0,74.0,Fail
3205,85,50,95,65,75,74.0,86.0,Pass
3206,85,50,75,75,75,72.0,78.0,Pass
3207,85,95,65,95,85,85.0,77.0,Pass
3208,95,75,65,65,65,73.0,74.0,Fail
3209,75,95,95,50,85,80.0,86.0,Pass
3210,65,65,65,95,75,73.0,68.0,Fail
3211,85,65,85,85,75,79.0,82.0,Pass
3212,50,65,50,65,50,56.0,50.0,Fail
3213,65,50,65,95,85,72.0,71.0,Fail
3214,85,95,95,85,75,87.0,86.0,Pass
3215,65,50,85,95,75,74.0,76.0,Pass
3216,75,95,95,95,50,82.0,75.5,Pass
3217,95,75,65,95,50,76.0,69.5,Fail
3218,50,85,85,85,65,74.0,68.5,Fail
3219,75,75,85,95,75,81.0,79.0,Pass
3220,75,50,85,95,95,80.0,85.0,Pass
3221,85,75,75,50,95,76.0,84.0,Pass
3222,50,65,65,95,65,68.0,60.5,Fail
3223,85,95,95,50,95,84.0,92.0,Pass
3224,75,50,65,50,95,67.0,77.0,Pass
3225,75,75,65,75,85,75.0,74.0,Fail
3226,95,75,50,50,95,73.0,77.0,Pass
3227,85,85,95,50,50,73.0,78.5,Pass
3228,95,50,85,65,95,78.0,91.0,Pass
3229,50,65,95,75,75,72.0,75.5,Pass
3230,95,85,65,65,75,77.0,77.0,Pass
3231,75,50,95,95,65,76.0,80.0,Pass
3232,85,95,65,75,65,77.0,71.0,Fail
3233,50,65,95,85,75,74.0,75.5,Pass
3234,65,65,65,75,85,71.0,71.0,Fail
3235,85,95,85,65,50,76.0,74.5,Fail
3236,85,95,95,85,85,89.0,89.0,Pass
3237,50,50,95,95,75,73.0,75.5,Pass
3238,65,75,95,85,50,74.0,72.5,Fail
3239,65,50,85,65,65,66.0,73.0,Fail
3240,65,95,50,75,85,74.0,65.0,Fail
3241,50,75,50,75,95,69.0,63.5,Fail
3242,85,95,65,65,75,77.0,74.0,Fail
3243,65,75,50,65,95,70.0,68.0,Fail
3244,50,75,50,50,85,62.0,60.5,Fail
3245,85,50,95,50,75,71.0,86.0,Pass
3246,95,50,75,50,50,64.0,73.5,Fail
3247,95,95,85,75,65,83.0,82.0,Pass
3248,95,65,75,95,50,76.0,73.5,Fail
3249,85,85,95,65,95,85.0,92.0,Pass
3250,50,95,65,75,65,70.0,60.5,Fail
3251,65,95,85,50,50,69.0,68.5,Fail
3252,50,65,85,50,65,63.0,68.5,Fail
3253,65,85,85,65,95,79.0,82.0,Pass
3254,85,75,95,95,50,80.0,78.5,Pass
3255,85,95,65,85,65,79.0,71.0,Fail
3256,50,65,75,65,50,61.0,60.0,Fail
3257,75,95,50,75,75,74.0,65.0,Fail
3258,85,75,50,85,75,74.0,68.0,Fail
3259,75,75,75,85,50,72.0,67.5,Fail
3260,65,50,85,50,95,69.0,82.0,Pass
3261,85,50,50,50,85,64.0,71.0,Fail
3262,95,65,50,65,50,65.0,63.5,Fail
3263,50,75,95,95,95,82.0,81.5,Pass
3264,95,50,65,85,65,72.0,74.0,Fail
3265,65,75,50,75,85,70.0,65.0,Fail
3266,85,75,85,95,50,78.0,74.5,Fail
3267,75,50,50,65,65,61.0,62.0,Fail
3268,65,75,95,65,85,77.0,83.0,Pass
3269,65,75,65,75,95,75.0,74.0,Fail
3270,75,50,85,65,75,70.0,79.0,Pass
3271,65,85,65,75,75,73.0,68.0,Fail
3272,85,85,85,75,50,76.0,74.5,Fail
3273,50,75,85,50,65,65.0,68.5,Fail
3274,50,75,65,50,75,63.0,63.5,Fail
3275,50,85,65,75,50,65.0,56.0,Fail
3276,85,50,95,65,95,78.0,92.0,Pass
3277,95,85,75,95,75,85.0,81.0,Pass
3278,75,95,95,75,50,78.0,75.5,Pass
3279,65,95,50,65,75,70.0,62.0,Fail
3280,75,95,50,75,65,72.0,62.0,Fail
3281,75,65,50,50,75,63.0,65.0,Fail
3282,50,75,95,85,65,74.0,72.5,Fail
3283,95,65,95,85,50,78.0,81.5,Pass
3284,95,50,95,85,65,78.0,86.0,Pass
3285,50,75,75,75,75,70.0,67.5,Fail
3286,50,65,65,65,95,68.0,69.5,Fail
3287,65,50,75,75,75,68.0,72.0,Fail
3288,75,65,85,85,65,75.0,76.0,Pass
3289,85,95,95,95,75,89.0,86.0,Pass
3290,85,75,95,50,50,71.0,78.5,Pass
3291,50,85,65,50,65,63.0,60.5,Fail
3292,85,85,75,50,50,69.0,70.5,Fail
3293,65,65,75,65,95,73.0,78.0,Pass
3294,75,95,50,50,75,69.0,65.0,Fail
3295,65,65,65,85,85,73.0,71.0,Fail
3296,50,85,75,75,65,70.0,64.5,Fail
3297,65,50,95,65,65,68.0,77.0,Pass
3298,85,85,75,65,65,75.0,75.0,Pass
3299,95,50,75,65,85,74.0,84.0,Pass
3300,50,65,65,65,50,59.0,56.0,Fail
3301,95,85,65,50,65,72.0,74.0,Fail
3302,95,95,50,75,75,78.0,71.0,Fail
3303,65,75,85,75,50,70.0,68.5,Fail
3304,95,65,95,50,75,76.0,89.0,Pass
3305,65,75,65,85,75,73.0,68.0,Fail
3306,75,85,95,50,65,74.0,80.0,Pass
3307,65,50,75,65,95,70.0,78.0,Pass
3308,85,95,65,75,95,83.0,80.0,Pass
3309,65,95,75,85,65,77.0,69.0,Fail
3310,65,50,65,95,85,72.0,71.0,Fail
3311,75,85,65,75,75,75.0,71.0,Fail
3312,50,95,95,75,75,78.0,75.5,Pass
3313,50,85,50,50,75,62.0,57.5,Fail
3314,50,85,95,75,95,80.0,81.5,Pass
3315,65,50,50,50,65,56.0,59.0,Fail
3316,95,75,75,85,85,83.0,84.0,Pass
3317,65,50,75,95,50,67.0,64.5,Fail
3318,75,85,85,85,95,85.0,85.0,Pass
3319,95,65,50,50,50,62.0,63.5,Fail
3320,85,65,65,75,65,71.0,71.0,Fail
3321,50,75,75,95,95,78.0,73.5,Fail
3322,50,65,65,75,50,61.0,56.0,Fail
3323,50,95,50,65,85,69.0,60.5,Fail
3324,95,65,65,95,95,83.0,83.0,Pass
3325,75,95,50,85,95,80.0,71.0,Fail
3326,85,65,65,65,65,69.0,71.0,Fail
3327,85,95,75,50,75,76.0,78.0,Pass
3328,85,65,50,50,65,63.0,65.0,Fail
3329,85,75,75,50,85,74.0,81.0,Pass
3330,85,75,85,95,95,87.0,88.0,Pass
3331,85,75,85,95,85,85.0,85.0,Pass
3332,85,50,95,50,95,75.0,92.0,Pass
3333,85,85,50,65,50,67.0,60.5,Fail
3334,65,50,65,95,75,70.0,68.0,Fail
3335,50,75,85,95,75,76.0,71.5,Fail
3336,85,75,85,85,95,85.0,88.0,Pass
3337,75,75,95,85,95,85.0,89.0,Pass
3338,85,65,95,85,50,76.0,78.5,Pass
3339,75,50,50,85,85,69.0,68.0,Fail
3340,50,50,65,75,95,67.0,69.5,Fail
3341,75,75,65,50,95,72.0,77.0,Pass
3342,50,65,50,65,75,61.0,57.5,Fail
3343,65,65,75,75,50,66.0,64.5,Fail
3344,75,95,95,65,50,76.0,75.5,Pass
3345,50,75,75,75,85,72.0,70.5,Fail
3346,85,85,75,95,50,78.0,70.5,Fail
3347,75,65,65,95,65,73.0,68.0,Fail
3348,95,75,95,65,85,83.0,92.0,Pass
3349,50,95,85,95,85,82.0,74.5,Fail
3350,50,95,75,50,65,67.0,64.5,Fail
3351,95,75,65,65,75,75.0,77.0,Pass
3352,75,65,95,85,95,83.0,89.0,Pass
3353,95,50,95,65,75,76.0,89.0,Pass
3354,65,65,95,95,65,77.0,77.0,Pass
3355,85,75,95,75,50,76.0,78.5,Pass
3356,75,65,95,95,95,85.0,89.0,Pass
3357,75,95,95,95,95,91.0,89.0,Pass
3358,75,75,65,95,50,72.0,63.5,Fail
3359,95,50,85,75,75,76.0,85.0,Pass
3360,50,65,85,50,65,63.0,68.5,Fail
3361,65,50,50,75,85,65.0,65.0,Fail
3362,95,75,75,50,65,72.0,78.0,Pass
3363,50,85,95,75,65,74.0,72.5,Fail
3364,65,65,75,75,95,75.0,78.0,Pass
3365,75,75,50,65,95,72.0,71.0,Fail
3366,50,95,65,95,50,71.0,56.0,Fail
3367,50,50,95,50,50,59.0,68.0,Fail
3368,65,65,50,95,75,70.0,62.0,Fail
3369,65,95,95,65,50,74.0,72.5,Fail
3370,65,95,75,95,85,83.0,75.0,Pass
3371,95,50,95,50,85,75.0,92.0,Pass
3372,65,95,75,75,65,75.0,69.0,Fail
3373,95,85,75,95,95,89.0,87.0,Pass
3374,50,75,50,65,95,67.0,63.5,Fail
3375,65,95,65,95,95,83.0,74.0,Fail
3376,95,85,95,75,95,89.0,95.0,Pass
3377,75,95,75,75,50,74.0,67.5,Fail
3378,95,85,50,75,65,74.0,68.0,Fail
3379,75,50,85,85,95,78.0,85.0,Pass
3380,65,95,85,85,75,81.0,76.0,Pass
3381,95,95,65,50,65,74.0,74.0,Fail
3382,75,65,75,85,95,79.0,81.0,Pass
3383,85,95,75,50,50,71.0,70.5,Fail
3384,50,50,95,75,95,73.0,81.5,Pass
3385,95,85,85,50,50,73.0,77.5,Pass
3386,50,50,95,65,95,71.0,81.5,Pass
3387,85,50,65,85,75,72.0,74.0,Fail
3388,50,85,50,50,50,57.0,50.0,Fail
3389,65,65,65,95,85,75.0,71.0,Fail
3390,50,65,85,85,85,74.0,74.5,Fail
3391,95,95,75,50,50,73.0,73.5,Fail
3392,75,75,50,75,95,74.0,71.0,Fail
3393,75,85,65,85,50,72.0,63.5,Fail
3394,50,75,95,65,65,70.0,72.5,Fail
3395,65,50,75,65,65,64.0,69.0,Fail
3396,65,65,65,95,65,71.0,65.0,Fail
3397,95,75,65,50,50,67.0,69.5,Fail
3398,85,75,50,75,95,76.0,74.0,Fail
3399,75,50,65,75,95,72.0,77.0,Pass
3400,95,65,95,95,85,87.0,92.0,Pass
3401,85,65,65,75,50,68.0,66.5,Fail
3402,65,65,95,85,85,79.0,83.0,Pass
3403,50,50,65,75,75,63.0,63.5,Fail
3404,50,85,95,95,85,82.0,78.5,Pass
3405,85,75,95,85,50,78.0,78.5,Pass
3406,85,65,95,50,85,76.0,89.0,Pass
3407,65,50,95,50,85,69.0,83.0,Pass
3408,85,95,65,75,65,77.0,71.0,Fail
3409,75,95,85,75,85,83.0,82.0,Pass
3410,65,95,50,85,85,76.0,65.0,Fail
3411,65,85,50,50,95,69.0,68.0,Fail
3412,50,65,50,65,50,56.0,50.0,Fail
3413,50,75,75,95,50,69.0,60.0,Fail
3414,50,85,75,65,50,65.0,60.0,Fail
3415,65,85,50,95,95,78.0,68.0,Fail
3416,50,50,75,65,85,65.0,70.5,Fail
3417,85,75,75,65,75,75.0,78.0,Pass
3418,85,85,50,95,50,73.0,60.5,Fail
3419,65,95,85,85,65,79.0,73.0,Fail
